id,uw,category,group,notes,tens,id_pref,id_suff,gauge,group_id
NHR130SL,0.00301941,Electric Bass Guitar,Half Round - Pure Nickel Half Round,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[122.5, 97.3, 77.4, 68.8, 54.6, 43.3, 38.7, 30.6]",NHR,SL,.130,NHRSL
CB040,0.00032716,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[59.7, 47.4, 37.6, 29.8, 26.6, 21.1, 16.7, 14.9]",CB,,.040,CB
CB045,0.00039763,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[72.6, 57.6, 45.7, 36.3, 32.3, 25.6, 20.4, 18.1]",CB,,.045,CB
CB050,0.00047855,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[87.3, 69.3, 55.0, 43.6, 38.9, 30.9, 24.5, 21.8]",CB,,.050,CB
CB055,0.00056769,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[103.6, 82.2, 65.2, 51.8, 46.1, 36.6, 29.1, 25.9]",CB,,.055,CB
CB060,0.00070108,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, 101.5, 80.6, 63.9, 57.0, 45.2, 35.9, 31.9]",CB,,.060,CB
CB065,0.00080655,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, None, 92.7, 73.6, 65.5, 52.0, 41.3, 36.7]",CB,,.065,CB
CB070,0.00093374,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, None, 107.3, 85.2, 75.9, 60.2, 47.8, 42.5]",CB,,.070,CB
CB075,0.00100553,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[51.5, 45.8, 36.4, 28.9, 23.0, 20.4, 16.2, 12.9]",CB,,.075,CB
CB080,0.00120719,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[61.8, 55.0, 43.7, 34.7, 27.6, 24.5, 19.5, 15.4]",CB,,.080,CB
CB085,0.00138675,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[71.0, 63.2, 50.2, 39.8, 31.7, 28.2, 22.4, 17.7]",CB,,.085,CB
CB090,0.00148896,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[76.2, 67.8, 53.9, 42.8, 34.0, 30.2, 24.0, 19.1]",CB,,.090,CB
CB095,0.00173288,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[88.7, 78.9, 62.7, 49.8, 39.6, 35.2, 27.9, 22.2]",CB,,.095,CB
CB100,0.00189041,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[96.8, 86.1, 68.4, 54.3, 43.2, 38.4, 30.5, 24.2]",CB,,.100,CB
CB105,0.00204302,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[104.6, 93.1, 74.0, 58.7, 46.7, 41.5, 32.9, 26.1]",CB,,.105,CB
CB110,0.00226455,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[115.9, 103.2, 82.0, 65.1, 51.8, 46.0, 36.5, 29.0]",CB,,.110,CB
CB132,0.00314193,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[113.7, 90.3, 71.8, 63.8, 50.6, 40.2, 35.9, 28.4]",CB,,.132,CB
CB040SL,0.00032716,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[66.9, 53.1, 42.2, 33.5, 29.8, 23.6, 18.8, 16.7]",CB,SL,.040,CBSL
CB045SL,0.00039763,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[81.4, 64.6, 51.2, 40.7, 36.2, 28.7, 22.8, 20.3]",CB,SL,.045,CBSL
CB060SL,0.00070108,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, 113.8, 90.3, 71.7, 63.9, 50.7, 40.2, 35.8]",CB,SL,.060,CBSL
CB065SL,0.00080655,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, None, 103.9, 82.5, 73.5, 58.3, 46.3, 41.2]",CB,SL,.065,CBSL
CB075SL,0.00100553,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[57.7, 51.4, 40.8, 32.4, 25.8, 22.9, 18.2, 14.4]",CB,SL,.075,CBSL
CB080SL,0.00120719,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[69.3, 61.7, 49.0, 38.9, 30.9, 27.5, 21.8, 17.3]",CB,SL,.080,CBSL
CB095SL,0.00173288,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[99.4, 88.5, 70.3, 55.8, 44.4, 39.5, 31.3, 24.9]",CB,SL,.095,CBSL
CB100SL,0.00189041,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[108.5, 96.6, 76.7, 60.9, 48.4, 43.1, 34.2, 27.1]",CB,SL,.100,CBSL
CB132SL,0.00314193,Electric Bass Guitar,Chromes - Stainless Steel Flat Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[127.5, 101.2, 80.5, 71.6, 56.8, 45.1, 40.2, 31.9]",CB,SL,.132,CBSL
PSB032,0.00020465,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[52.8, 41.9, 37.4, 29.6, 23.5, 18.7, 16.6, 13.2]",PSB,,.032,PSB
PSB040,0.00029409,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, None, 53.7, 42.6, 33.8, 26.8, 23.9, 19.0]",PSB,,.040,PSB
PSB045,0.00036457,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, None, 66.5, 52.8, 41.9, 33.2, 29.6, 23.5]",PSB,,.045,PSB
PSB050,0.00042635,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 87.3, 77.8, 61.7, 49.0, 38.9, 34.6, 27.5]",PSB,,.050,PSB
PSB055,0.00058296,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, None, None, 84.4, 67.0, 53.2, 47.4, 37.6]",PSB,,.055,PSB
PSB060,0.00067781,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[61.8, 55.1, 43.7, 34.7, 30.9, 24.5, 19.5, 15.5]",PSB,,.060,PSB
PSB065,0.00073365,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[66.9, 59.6, 47.3, 37.6, 33.4, 26.6, 21.1, 16.8]",PSB,,.065,PSB
PSB070,0.00087014,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[79.4, 70.7, 56.1, 44.5, 39.6, 31.5, 25.0, 19.9]",PSB,,.070,PSB
PSB075,0.00095857,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[87.4, 77.9, 61.8, 49.1, 43.7, 34.7, 27.5, 21.9]",PSB,,.075,PSB
PSB080,0.00111879,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[102.0, 90.9, 72.1, 57.3, 51.0, 40.5, 32.1, 25.6]",PSB,,.080,PSB
PSB085,0.00124034,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[113.1, 100.8, 80.0, 63.5, 56.5, 44.9, 35.6, 28.3]",PSB,,.085,PSB
PSB090,0.00151382,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[54.8, 43.5, 34.6, 30.8, 24.4, 19.4, 17.3, 13.7]",PSB,,.090,PSB
PSB095,0.0015655,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[56.7, 45.0, 35.8, 31.8, 25.2, 20.0, 17.9, 14.2]",PSB,,.095,PSB
PSB100,0.00169349,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[61.3, 48.7, 38.7, 34.4, 27.3, 21.7, 19.4, 15.3]",PSB,,.100,PSB
PSB105,0.00183626,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[66.5, 52.8, 42.0, 37.3, 29.6, 23.5, 21.0, 16.6]",PSB,,.105,PSB
PSB110,0.00218579,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[79.1, 62.8, 50.0, 44.4, 35.2, 28.0, 25.0, 19.8]",PSB,,.110,PSB
PSB125,0.00263432,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[95.4, 75.7, 60.2, 53.5, 42.5, 33.7, 30.1, 23.8]",PSB,,.125,PSB
PSB130,0.00277435,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[100.4, 79.7, 63.4, 56.4, 44.7, 35.5, 31.7, 25.1]",PSB,,.130,PSB
PSB145,0.00327321,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[118.5, 94.0, 74.8, 66.5, 52.8, 41.9, 37.4, 29.6]",PSB,,.145,PSB
PSB045S,0.00036457,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[51.8, 41.1, 32.6, 25.9, 23.1, 18.3, 14.5, 12.9]",PSB,S,.045,PSBS
PSB065S,0.00073365,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, 82.7, 65.6, 52.1, 46.4, 36.8, 29.2, 26.0]",PSB,S,.065,PSBS
PSB080S,0.00111879,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[44.6, 39.7, 31.5, 25.0, 19.9, 17.7, 14.0, 11.1]",PSB,S,.080,PSBS
PSB100S,0.00169349,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[67.5, 60.1, 47.7, 37.9, 30.1, 26.8, 21.3, 16.9]",PSB,S,.100,PSBS
PSB045M,0.00036457,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[58.9, 46.8, 37.1, 29.5, 26.2, 20.8, 16.5, 14.7]",PSB,M,.045,PSBM
PSB065M,0.00073365,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, None, 74.7, 59.3, 52.8, 41.9, 33.3, 29.6]",PSB,M,.065,PSBM
PSB080M,0.00111879,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[50.7, 45.1, 35.9, 28.5, 22.6, 20.1, 16.0, 12.7]",PSB,M,.080,PSBM
PSB100M,0.00169349,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[76.8, 68.3, 54.3, 43.1, 34.3, 30.5, 24.2, 19.2]",PSB,M,.100,PSBM
PSB032SL,0.00020465,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 47.0, 41.9, 33.2, 26.4, 20.9, 18.6, 14.8]",PSB,SL,.032,PSBSL
PSB040SL,0.00029409,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, None, None, 47.7, 37.9, 30.1, 26.8, 21.3]",PSB,SL,.040,PSBSL
PSB045SL,0.00036457,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, None, None, 59.2, 47.0, 37.3, 33.2, 26.4]",PSB,SL,.045,PSBSL
PSB050SL,0.00042635,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, None, 87.2, 69.2, 54.9, 43.6, 38.8, 30.8]",PSB,SL,.050,PSBSL
PSB060SL,0.00067781,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[69.3, 61.7, 49.0, 38.9, 34.6, 27.5, 21.8, 17.4]",PSB,SL,.060,PSBSL
PSB065SL,0.00073365,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[75.0, 66.8, 53.0, 42.1, 37.5, 29.8, 23.6, 18.8]",PSB,SL,.065,PSBSL
PSB070SL,0.00087014,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[89.0, 79.3, 62.9, 49.9, 44.4, 35.3, 28.0, 22.3]",PSB,SL,.070,PSBSL
PSB075SL,0.00095857,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[98.0, 87.3, 69.3, 55.0, 49.0, 38.9, 30.9, 24.6]",PSB,SL,.075,PSBSL
PSB080SL,0.00111879,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[None, 101.9, 80.9, 64.2, 57.1, 45.4, 36.0, 28.7]",PSB,SL,.080,PSBSL
PSB085SL,0.00124034,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['F2', 'E2', 'D2', 'C2', 'B1', 'A1', 'G1', 'F1']","[126.8, 113.0, 89.7, 71.2, 63.3, 50.3, 40.0, 31.8]",PSB,SL,.085,PSBSL
PSB090SL,0.00151382,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[61.4, 48.8, 38.8, 34.5, 27.4, 21.7, 19.4, 15.4]",PSB,SL,.090,PSBSL
PSB095SL,0.0015655,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[63.5, 50.4, 40.1, 35.7, 28.3, 22.5, 20.1, 15.9]",PSB,SL,.095,PSBSL
PSB100SL,0.00169349,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[68.7, 54.6, 43.4, 38.6, 30.6, 24.3, 21.7, 17.2]",PSB,SL,.100,PSBSL
PSB105SL,0.00183626,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[74.5, 59.1, 47.0, 41.8, 33.2, 26.3, 23.5, 18.6]",PSB,SL,.105,PSBSL
PSB110SL,0.00218579,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[88.7, 70.4, 56.0, 49.8, 39.5, 31.4, 28.0, 22.2]",PSB,SL,.110,PSBSL
PSB130SL,0.00277435,Electric Bass Guitar,ProSteels - ProSteel Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[112.6, 89.4, 71.1, 63.2, 50.1, 39.8, 35.5, 28.1]",PSB,SL,.130,PSBSL
PBB045,0.0004133,Acoustic Bass Guitar,Phosphor Bronze - Round Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, 59.8, 47.5, 37.7, 33.6, 26.6, 21.2, 18.8]",PBB,,.045,PBB
PBB065,0.00086394,Acoustic Bass Guitar,Phosphor Bronze - Round Wound,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, None, None, 78.8, 70.2, 55.7, 44.2, 39.4]",PBB,,.065,PBB
PBB080,0.0013094,Acoustic Bass Guitar,Phosphor Bronze - Round Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[67.0, 59.7, 47.4, 37.6, 29.9, 26.6, 21.1, 16.8]",PBB,,.080,PBB
PBB100,0.00197902,Acoustic Bass Guitar,Phosphor Bronze - Round Wound,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[101.3, 90.2, 71.6, 56.9, 45.2, 40.2, 31.9, 25.3]",PBB,,.100,PBB
PBB130,0.00324696,Acoustic Bass Guitar,Phosphor Bronze - Round Wound,"['A1', 'G1', 'F1', 'E1', 'D1', 'C1', 'B0', 'A0']","[117.5, 93.3, 74.2, 66.0, 52.3, 41.5, 37.1, 29.4]",PBB,,.130,PBB
J6201,2.215e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[21.5, 19.2, 15.2, 12.1, 10.8, 8.5, 6.8, 5.4]",J,,.6201,J
J6202,4.342e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[42.2, 37.6, 29.8, 23.7, 21.1, 16.8, 13.3, 10.6]",J,,.6202,J
J6203,0.00011024,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[26.8, 23.9, 19.0, 15.0, 13.4, 10.6, 8.4, 6.7]",J,,.6203,J
J6204,0.00022308,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[54.2, 48.3, 38.3, 30.4, 27.1, 21.5, 17.1, 13.6]",J,,.6204,J
J6701,2.68e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[26.1, 23.2, 18.4, 14.6, 13.0, 10.3, 8.2, 6.5]",J,,.6701,J
J6702,4.342e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[42.2, 37.6, 29.8, 23.7, 21.1, 16.8, 13.3, 10.6]",J,,.6702,J
J6703,0.00011462,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[27.9, 24.8, 19.7, 15.6, 13.9, 11.1, 8.8, 7.0]",J,,.6703,J
J6704,0.00027459,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[None, 59.4, 47.2, 37.4, 33.4, 26.5, 21.0, 16.7]",J,,.6704,J
J7401,2.68e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[26.1, 23.2, 18.4, 14.6, 13.0, 10.3, 8.2, 6.5]",J,,.7401,J
J7402,4.984e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[48.5, 43.2, 34.3, 27.2, 24.2, 19.2, 15.3, 12.1]",J,,.7402,J
J7403,0.0001355,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[32.9, 29.3, 23.3, 18.5, 16.5, 13.1, 10.4, 8.2]",J,,.7403,J
J7404,0.0003285,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[None, None, 56.5, 44.8, 39.9, 31.7, 25.1, 20.0]",J,,.7404,J
J7501,2.93e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[28.5, 25.4, 20.1, 16.0, 14.2, 11.3, 9.0, 7.1]",J,,.7501,J
J7502,5.671e-05,Mandolin Family Strings,Mandolin,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[55.1, 49.1, 39.0, 30.9, 27.6, 21.9, 17.4, 13.8]",J,,.7502,J
J7503,0.0001355,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[32.9, 29.3, 23.3, 18.5, 16.5, 13.1, 10.4, 8.2]",J,,.7503,J
J7504,0.000345,Mandolin Family Strings,Mandolin,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[None, None, 59.3, 47.1, 41.9, 33.3, 26.4, 21.0]",J,,.7504,J
FT7401,2.68e-05,Mandolin Family Strings,Mandolin - Flat Tops,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[26.1, 23.2, 18.4, 14.6, 13.0, 10.3, 8.2, 6.5]",FT,,.7401,FT
FT7402,5.313e-05,Mandolin Family Strings,Mandolin - Flat Tops,"['F5', 'E5', 'D5', 'C5', 'B4', 'A4', 'G4', 'F4']","[None, None, None, None, 25.8, 20.5, 16.3, 12.9]",FT,,.7402,FT
FT7403,0.00015881,Mandolin Family Strings,Mandolin - Flat Tops,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[38.6, 34.4, 27.3, 21.7, 19.3, 15.3, 12.2, 9.6]",FT,,.7403,FT
FT7404,0.00032915,Mandolin Family Strings,Mandolin - Flat Tops,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[None, None, None, 44.9, 40.0, 31.7, 25.2, 20.0]",FT,,.7404,FT
J7601,4.984e-05,Mandolin Family Strings,Mandola,"['B4', 'A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3']","[31.7, 25.2, 20.0, 15.9, 14.1, 11.2, 8.9, 7.9]",J,,.7601,J
J7602,0.0001264,Mandolin Family Strings,Mandola,"['B4', 'A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3']","[None, None, None, 40.2, 35.8, 28.4, 22.6, 20.1]",J,,.7602,J
J7603,0.00025365,Mandolin Family Strings,Mandola,"['A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2']","[32.0, 25.4, 20.2, 18.0, 14.3, 11.3, 10.1, 8.0]",J,,.7603,J
J7604,0.00055,Mandolin Family Strings,Mandola,"['A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2']","[69.4, 55.1, 43.7, 39.0, 30.9, 24.5, 21.9, 17.4]",J,,.7604,J
FT7601,5.999e-05,Mandolin Family Strings,Mandola - Flat Tops,"['B4', 'A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3']","[38.2, 30.3, 24.0, 19.1, 17.0, 13.5, 10.7, 9.5]",FT,,.7601,FT
FT7602,0.00013642,Mandolin Family Strings,Mandola - Flat Tops,"['B4', 'A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3']","[None, None, None, 43.4, 38.7, 30.7, 24.4, 21.7]",FT,,.7602,FT
FT7603,0.00027838,Mandolin Family Strings,Mandola - Flat Tops,"['A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2']","[35.2, 27.9, 22.1, 19.7, 15.7, 12.4, 11.1, 8.8]",FT,,.7603,FT
FT7604,0.00055787,Mandolin Family Strings,Mandola - Flat Tops,"['A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2']","[70.4, 55.9, 44.4, 39.5, 31.4, 24.9, 22.2, 17.6]",FT,,.7604,FT
J7801,0.00011528,Mandolin Family Strings,Mandocello,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, 36.1, 28.7, 22.7, 20.3, 16.1, 12.8, 11.4]",J,,.7801,J
J7802,0.0002833,Mandolin Family Strings,Mandocello,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, None, None, None, None, 39.5, 31.4, 28.0]",J,,.7802,J
J7803,0.00056166,Mandolin Family Strings,Mandocello,"['A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1', 'A1']","[44.0, 34.9, 27.7, 24.7, 19.6, 15.5, 13.8, 11.0]",J,,.7803,J
J7804,0.00121779,Mandolin Family Strings,Mandocello,"['A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1', 'A1']","[95.3, 75.7, 60.0, 53.5, 42.4, 33.7, 30.0, 23.8]",J,,.7804,J
J7901,0.00046015,Mandolin Family Strings,Mandobass,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[128.2, 101.7, 80.7, 64.0, 57.1, 45.3, 35.9, 32.0]",J,,.7901,J
J7902,0.00071558,Mandolin Family Strings,Mandobass,"['B2', 'A2', 'G2', 'F2', 'E2', 'D2', 'C2', 'B1']","[None, 158.1, 125.5, 99.6, 88.7, 70.4, 55.9, 49.7]",J,,.7902,J
